ProductKey,OrderDate,ShipDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
483,23-Oct-2016,30-Oct-16,26086,1,SO68835,1,120,44.88,120,9.6
540,23-Oct-2016,30-Oct-16,24426,4,SO68836,1,32.6,12.19,32.6,2.61
529,23-Oct-2016,30-Oct-16,24426,4,SO68836,1,3.99,1.49,3.99,0.32
217,23-Oct-2016,30-Oct-16,24426,4,SO68836,1,34.99,13.09,34.99,2.8
478,23-Oct-2016,30-Oct-16,21697,4,SO68837,1,9.99,3.74,9.99,0.8
477,23-Oct-2016,30-Oct-16,21697,4,SO68837,1,4.99,1.87,4.99,0.4
475,23-Oct-2016,30-Oct-16,19742,1,SO68838,1,69.99,26.18,69.99,5.6
467,23-Oct-2016,30-Oct-16,19742,1,SO68838,1,24.49,9.16,24.49,1.96
476,23-Oct-2016,30-Oct-16,19754,1,SO68839,1,69.99,26.18,69.99,5.6
225,23-Oct-2016,30-Oct-16,19754,1,SO68839,1,8.99,6.92,8.99,0.72
477,23-Oct-2016,30-Oct-16,20467,1,SO68840,1,4.99,1.87,4.99,0.4
478,23-Oct-2016,30-Oct-16,20467,1,SO68840,1,9.99,3.74,9.99,0.8
480,23-Oct-2016,30-Oct-16,20467,1,SO68840,1,2.29,0.86,2.29,0.18
474,23-Oct-2016,30-Oct-16,27402,6,SO68841,1,69.99,26.18,69.99,5.6
482,23-Oct-2016,30-Oct-16,27402,6,SO68841,1,8.99,3.36,8.99,0.72
234,23-Oct-2016,30-Oct-16,27402,6,SO68841,1,49.99,38.49,49.99,4
476,23-Oct-2016,30-Oct-16,20338,4,SO68842,1,69.99,26.18,69.99,5.6
488,23-Oct-2016,30-Oct-16,20338,4,SO68842,1,53.99,41.57,53.99,4.32
477,23-Oct-2016,30-Oct-16,17394,4,SO68843,1,4.99,1.87,4.99,0.4
472,23-Oct-2016,30-Oct-16,17394,4,SO68843,1,63.5,23.75,63.5,5.08
477,23-Oct-2016,30-Oct-16,27215,6,SO68844,1,4.99,1.87,4.99,0.4
217,23-Oct-2016,30-Oct-16,27215,6,SO68844,1,34.99,13.09,34.99,2.8
467,23-Oct-2016,30-Oct-16,27215,6,SO68844,1,24.49,9.16,24.49,1.96
477,23-Oct-2016,30-Oct-16,17872,1,SO68845,1,4.99,1.87,4.99,0.4
222,23-Oct-2016,30-Oct-16,17872,1,SO68845,1,34.99,13.09,34.99,2.8
538,23-Oct-2016,30-Oct-16,22485,7,SO68846,1,21.49,8.04,21.49,1.72
480,23-Oct-2016,30-Oct-16,22485,7,SO68846,1,2.29,0.86,2.29,0.18
529,23-Oct-2016,30-Oct-16,26378,8,SO68847,1,3.99,1.49,3.99,0.32
538,23-Oct-2016,30-Oct-16,26378,8,SO68847,1,21.49,8.04,21.49,1.72
214,23-Oct-2016,30-Oct-16,26378,8,SO68847,1,34.99,13.09,34.99,2.8
541,23-Oct-2016,30-Oct-16,23754,7,SO68848,1,28.99,10.84,28.99,2.32
530,23-Oct-2016,30-Oct-16,23754,7,SO68848,1,4.99,1.87,4.99,0.4
222,23-Oct-2016,30-Oct-16,23754,7,SO68848,1,34.99,13.09,34.99,2.8
530,23-Oct-2016,30-Oct-16,16191,10,SO68849,1,4.99,1.87,4.99,0.4
529,23-Oct-2016,30-Oct-16,24150,8,SO68850,1,3.99,1.49,3.99,0.32
529,23-Oct-2016,30-Oct-16,28878,10,SO68851,1,3.99,1.49,3.99,0.32
480,23-Oct-2016,30-Oct-16,28878,10,SO68851,1,2.29,0.86,2.29,0.18
530,23-Oct-2016,30-Oct-16,15690,10,SO68852,1,4.99,1.87,4.99,0.4
217,23-Oct-2016,30-Oct-16,15690,10,SO68852,1,34.99,13.09,34.99,2.8
530,23-Oct-2016,30-Oct-16,24075,7,SO68853,1,4.99,1.87,4.99,0.4
541,23-Oct-2016,30-Oct-16,24075,7,SO68853,1,28.99,10.84,28.99,2.32
214,23-Oct-2016,30-Oct-16,24075,7,SO68853,1,34.99,13.09,34.99,2.8
530,23-Oct-2016,30-Oct-16,16934,10,SO68854,1,4.99,1.87,4.99,0.4
487,23-Oct-2016,30-Oct-16,16934,10,SO68854,1,54.99,20.57,54.99,4.4
537,23-Oct-2016,30-Oct-16,13474,6,SO68855,1,35,13.09,35,2.8
528,23-Oct-2016,30-Oct-16,13474,6,SO68855,1,4.99,1.87,4.99,0.4
222,23-Oct-2016,30-Oct-16,13474,6,SO68855,1,34.99,13.09,34.99,2.8
225,23-Oct-2016,30-Oct-16,13474,6,SO68855,1,8.99,6.92,8.99,0.72
228,23-Oct-2016,30-Oct-16,13474,6,SO68855,1,49.99,38.49,49.99,4
588,23-Oct-2016,30-Oct-16,14879,4,SO68856,1,769.49,419.78,769.49,61.56
475,23-Oct-2016,30-Oct-16,14879,4,SO68856,1,69.99,26.18,69.99,5.6
228,23-Oct-2016,30-Oct-16,14879,4,SO68856,1,49.99,38.49,49.99,4
465,23-Oct-2016,30-Oct-16,14879,4,SO68856,1,24.49,9.16,24.49,1.96
361,23-Oct-2016,30-Oct-16,13062,1,SO68857,1,"2,294.99","1,251.98","2,294.99",183.6
478,23-Oct-2016,30-Oct-16,13062,1,SO68857,1,9.99,3.74,9.99,0.8
477,23-Oct-2016,30-Oct-16,13062,1,SO68857,1,4.99,1.87,4.99,0.4
225,23-Oct-2016,30-Oct-16,13062,1,SO68857,1,8.99,6.92,8.99,0.72
357,23-Oct-2016,30-Oct-16,16118,4,SO68858,1,"2,319.99","1,265.62","2,319.99",185.6
485,23-Oct-2016,30-Oct-16,16118,4,SO68858,1,21.98,8.22,21.98,1.76
487,23-Oct-2016,30-Oct-16,16118,4,SO68858,1,54.99,20.57,54.99,4.4
484,23-Oct-2016,30-Oct-16,16118,4,SO68858,1,7.95,2.97,7.95,0.64
486,23-Oct-2016,30-Oct-16,16118,4,SO68858,1,159,59.47,159,12.72
361,23-Oct-2016,30-Oct-16,16344,4,SO68859,1,"2,294.99","1,251.98","2,294.99",183.6
574,23-Oct-2016,30-Oct-16,16307,8,SO68860,1,"2,384.07","1,481.94","2,384.07",190.73
361,23-Oct-2016,30-Oct-16,15576,9,SO68861,1,"2,294.99","1,251.98","2,294.99",183.6
361,23-Oct-2016,30-Oct-16,15152,9,SO68862,1,"2,294.99","1,251.98","2,294.99",183.6
537,23-Oct-2016,30-Oct-16,15152,9,SO68862,1,35,13.09,35,2.8
485,23-Oct-2016,30-Oct-16,15152,9,SO68862,1,21.98,8.22,21.98,1.76
471,23-Oct-2016,30-Oct-16,15152,9,SO68862,1,63.5,23.75,63.5,5.08
388,23-Oct-2016,30-Oct-16,26029,9,SO68863,1,"1,120.49",713.08,"1,120.49",89.64
539,23-Oct-2016,30-Oct-16,26029,9,SO68863,1,24.99,9.35,24.99,2
480,23-Oct-2016,30-Oct-16,26029,9,SO68863,1,2.29,0.86,2.29,0.18
583,23-Oct-2016,30-Oct-16,21256,9,SO68864,1,"1,700.99","1,082.51","1,700.99",136.08
222,23-Oct-2016,30-Oct-16,21256,9,SO68864,1,34.99,13.09,34.99,2.8
580,23-Oct-2016,30-Oct-16,15642,9,SO68865,1,"1,700.99","1,082.51","1,700.99",136.08
581,23-Oct-2016,30-Oct-16,21980,9,SO68866,1,"1,700.99","1,082.51","1,700.99",136.08
529,23-Oct-2016,30-Oct-16,21980,9,SO68866,1,3.99,1.49,3.99,0.32
539,23-Oct-2016,30-Oct-16,21980,9,SO68866,1,24.99,9.35,24.99,2
480,23-Oct-2016,30-Oct-16,21980,9,SO68866,1,2.29,0.86,2.29,0.18
486,23-Oct-2016,30-Oct-16,21980,9,SO68866,1,159,59.47,159,12.72
584,23-Oct-2016,30-Oct-16,25565,9,SO68867,1,539.99,343.65,539.99,43.2
606,23-Oct-2016,30-Oct-16,24273,9,SO68868,1,539.99,343.65,539.99,43.2
376,23-Oct-2016,30-Oct-16,21569,9,SO68869,1,"2,443.35","1,554.95","2,443.35",195.47
477,23-Oct-2016,30-Oct-16,21569,9,SO68869,1,4.99,1.87,4.99,0.4
479,23-Oct-2016,30-Oct-16,21569,9,SO68869,1,8.99,3.36,8.99,0.72
465,23-Oct-2016,30-Oct-16,21569,9,SO68869,1,24.49,9.16,24.49,1.96
214,23-Oct-2016,30-Oct-16,21569,9,SO68869,1,34.99,13.09,34.99,2.8
355,23-Oct-2016,30-Oct-16,15597,9,SO68870,1,"2,319.99","1,265.62","2,319.99",185.6
562,23-Oct-2016,30-Oct-16,14597,6,SO68871,1,"2,384.07","1,481.94","2,384.07",190.73
217,23-Oct-2016,30-Oct-16,14597,6,SO68871,1,34.99,13.09,34.99,2.8
225,23-Oct-2016,30-Oct-16,29276,1,SO68872,1,8.99,6.92,8.99,0.72
566,23-Oct-2016,30-Oct-16,29276,1,SO68872,1,742.35,461.44,742.35,59.39
574,23-Oct-2016,30-Oct-16,27199,1,SO68873,1,"2,384.07","1,481.94","2,384.07",190.73
214,23-Oct-2016,30-Oct-16,27199,1,SO68873,1,34.99,13.09,34.99,2.8
604,23-Oct-2016,30-Oct-16,23377,1,SO68874,1,539.99,343.65,539.99,43.2
479,23-Oct-2016,30-Oct-16,23377,1,SO68874,1,8.99,3.36,8.99,0.72
484,23-Oct-2016,30-Oct-16,23377,1,SO68874,1,7.95,2.97,7.95,0.64
390,23-Oct-2016,30-Oct-16,21416,4,SO68875,1,"1,120.49",713.08,"1,120.49",89.64
214,23-Oct-2016,30-Oct-16,21416,4,SO68875,1,34.99,13.09,34.99,2.8
382,23-Oct-2016,30-Oct-16,21417,4,SO68876,1,"1,120.49",713.08,"1,120.49",89.64
214,23-Oct-2016,30-Oct-16,21417,4,SO68876,1,34.99,13.09,34.99,2.8
390,23-Oct-2016,30-Oct-16,25453,10,SO68877,1,"1,120.49",713.08,"1,120.49",89.64
237,23-Oct-2016,30-Oct-16,25453,10,SO68877,1,49.99,38.49,49.99,4
384,23-Oct-2016,30-Oct-16,20876,8,SO68878,1,"1,120.49",713.08,"1,120.49",89.64
214,23-Oct-2016,30-Oct-16,20876,8,SO68878,1,34.99,13.09,34.99,2.8
382,23-Oct-2016,30-Oct-16,12298,8,SO68879,1,"1,120.49",713.08,"1,120.49",89.64
490,23-Oct-2016,30-Oct-16,12298,8,SO68879,1,53.99,41.57,53.99,4.32
390,23-Oct-2016,30-Oct-16,24199,10,SO68880,1,"1,120.49",713.08,"1,120.49",89.64
222,23-Oct-2016,30-Oct-16,24199,10,SO68880,1,34.99,13.09,34.99,2.8
604,23-Oct-2016,30-Oct-16,27906,10,SO68881,1,539.99,343.65,539.99,43.2
605,23-Oct-2016,30-Oct-16,23744,7,SO68882,1,539.99,343.65,539.99,43.2
538,23-Oct-2016,30-Oct-16,23744,7,SO68882,1,21.49,8.04,21.49,1.72
529,23-Oct-2016,30-Oct-16,23744,7,SO68882,1,3.99,1.49,3.99,0.32
480,23-Oct-2016,30-Oct-16,23744,7,SO68882,1,2.29,0.86,2.29,0.18
604,23-Oct-2016,30-Oct-16,27131,10,SO68883,1,539.99,343.65,539.99,43.2
471,23-Oct-2016,30-Oct-16,27131,10,SO68883,1,63.5,23.75,63.5,5.08
576,23-Oct-2016,30-Oct-16,24707,7,SO68884,1,"2,384.07","1,481.94","2,384.07",190.73
481,23-Oct-2016,30-Oct-16,24707,7,SO68884,1,8.99,3.36,8.99,0.72
565,23-Oct-2016,30-Oct-16,14304,9,SO68885,1,742.35,461.44,742.35,59.39
214,23-Oct-2016,30-Oct-16,14304,9,SO68885,1,34.99,13.09,34.99,2.8
563,23-Oct-2016,30-Oct-16,12988,9,SO68886,1,"2,384.07","1,481.94","2,384.07",190.73
484,24-Oct-2016,01-Nov-16,11502,6,SO68887,1,7.95,2.97,7.95,0.64
237,24-Oct-2016,01-Nov-16,11330,6,SO68888,1,49.99,38.49,49.99,4
539,24-Oct-2016,01-Nov-16,14086,9,SO68889,1,24.99,9.35,24.99,2
529,24-Oct-2016,01-Nov-16,14086,9,SO68889,1,3.99,1.49,3.99,0.32
480,24-Oct-2016,01-Nov-16,14086,9,SO68889,1,2.29,0.86,2.29,0.18
539,24-Oct-2016,01-Nov-16,13998,9,SO68890,1,24.99,9.35,24.99,2
480,24-Oct-2016,01-Nov-16,13998,9,SO68890,1,2.29,0.86,2.29,0.18
483,24-Oct-2016,01-Nov-16,13998,9,SO68890,1,120,44.88,120,9.6
528,24-Oct-2016,01-Nov-16,19672,9,SO68891,1,4.99,1.87,4.99,0.4
537,24-Oct-2016,01-Nov-16,19672,9,SO68891,1,35,13.09,35,2.8
217,24-Oct-2016,01-Nov-16,19672,9,SO68891,1,34.99,13.09,34.99,2.8
530,24-Oct-2016,01-Nov-16,14685,9,SO68892,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,14685,9,SO68892,1,34.99,13.09,34.99,2.8
463,24-Oct-2016,01-Nov-16,14685,9,SO68892,1,24.49,9.16,24.49,1.96
478,24-Oct-2016,01-Nov-16,28941,9,SO68893,1,9.99,3.74,9.99,0.8
477,24-Oct-2016,01-Nov-16,28941,9,SO68893,1,4.99,1.87,4.99,0.4
487,24-Oct-2016,01-Nov-16,28941,9,SO68893,1,54.99,20.57,54.99,4.4
463,24-Oct-2016,01-Nov-16,28933,9,SO68894,1,24.49,9.16,24.49,1.96
530,24-Oct-2016,01-Nov-16,28933,9,SO68894,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,13042,9,SO68895,1,34.99,13.09,34.99,2.8
467,24-Oct-2016,01-Nov-16,13042,9,SO68895,1,24.49,9.16,24.49,1.96
540,24-Oct-2016,01-Nov-16,16634,9,SO68896,1,32.6,12.19,32.6,2.61
529,24-Oct-2016,01-Nov-16,16634,9,SO68896,1,3.99,1.49,3.99,0.32
217,24-Oct-2016,01-Nov-16,16634,9,SO68896,1,34.99,13.09,34.99,2.8
376,24-Oct-2016,01-Nov-16,16534,8,SO68897,1,"2,443.35","1,554.95","2,443.35",195.47
540,24-Oct-2016,01-Nov-16,16534,8,SO68897,1,32.6,12.19,32.6,2.61
529,24-Oct-2016,01-Nov-16,16534,8,SO68897,1,3.99,1.49,3.99,0.32
486,24-Oct-2016,01-Nov-16,16534,8,SO68897,1,159,59.47,159,12.72
363,24-Oct-2016,01-Nov-16,19924,8,SO68898,1,"2,294.99","1,251.98","2,294.99",183.6
214,24-Oct-2016,01-Nov-16,19924,8,SO68898,1,34.99,13.09,34.99,2.8
234,24-Oct-2016,01-Nov-16,19924,8,SO68898,1,49.99,38.49,49.99,4
482,24-Oct-2016,01-Nov-16,19924,8,SO68898,1,8.99,3.36,8.99,0.72
359,24-Oct-2016,01-Nov-16,14793,10,SO68899,1,"2,294.99","1,251.98","2,294.99",183.6
537,24-Oct-2016,01-Nov-16,14793,10,SO68899,1,35,13.09,35,2.8
528,24-Oct-2016,01-Nov-16,14793,10,SO68899,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,14793,10,SO68899,1,34.99,13.09,34.99,2.8
353,24-Oct-2016,01-Nov-16,12494,7,SO68900,1,"2,319.99","1,265.62","2,319.99",185.6
478,24-Oct-2016,01-Nov-16,12494,7,SO68900,1,9.99,3.74,9.99,0.8
477,24-Oct-2016,01-Nov-16,12494,7,SO68900,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,12494,7,SO68900,1,34.99,13.09,34.99,2.8
530,24-Oct-2016,01-Nov-16,11506,6,SO68901,1,4.99,1.87,4.99,0.4
222,24-Oct-2016,01-Nov-16,11506,6,SO68901,1,34.99,13.09,34.99,2.8
541,24-Oct-2016,01-Nov-16,26733,1,SO68902,1,28.99,10.84,28.99,2.32
530,24-Oct-2016,01-Nov-16,26733,1,SO68902,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,26733,1,SO68902,1,34.99,13.09,34.99,2.8
465,24-Oct-2016,01-Nov-16,26733,1,SO68902,1,24.49,9.16,24.49,1.96
535,24-Oct-2016,01-Nov-16,26347,1,SO68903,1,24.99,9.35,24.99,2
540,24-Oct-2016,01-Nov-16,25264,4,SO68904,1,32.6,12.19,32.6,2.61
529,24-Oct-2016,01-Nov-16,25264,4,SO68904,1,3.99,1.49,3.99,0.32
222,24-Oct-2016,01-Nov-16,25264,4,SO68904,1,34.99,13.09,34.99,2.8
482,24-Oct-2016,01-Nov-16,25264,4,SO68904,1,8.99,3.36,8.99,0.72
541,24-Oct-2016,01-Nov-16,27444,1,SO68905,1,28.99,10.84,28.99,2.32
480,24-Oct-2016,01-Nov-16,27444,1,SO68905,1,2.29,0.86,2.29,0.18
535,24-Oct-2016,01-Nov-16,26109,4,SO68906,1,24.99,9.35,24.99,2
528,24-Oct-2016,01-Nov-16,26109,4,SO68906,1,4.99,1.87,4.99,0.4
214,24-Oct-2016,01-Nov-16,26109,4,SO68906,1,34.99,13.09,34.99,2.8
528,24-Oct-2016,01-Nov-16,11631,6,SO68907,1,4.99,1.87,4.99,0.4
535,24-Oct-2016,01-Nov-16,11631,6,SO68907,1,24.99,9.35,24.99,2
472,24-Oct-2016,01-Nov-16,11631,6,SO68907,1,63.5,23.75,63.5,5.08
528,24-Oct-2016,01-Nov-16,22190,4,SO68908,1,4.99,1.87,4.99,0.4
536,24-Oct-2016,01-Nov-16,22190,4,SO68908,1,29.99,11.22,29.99,2.4
480,24-Oct-2016,01-Nov-16,22190,4,SO68908,1,2.29,0.86,2.29,0.18
478,24-Oct-2016,01-Nov-16,12182,6,SO68909,1,9.99,3.74,9.99,0.8
477,24-Oct-2016,01-Nov-16,12182,6,SO68909,1,4.99,1.87,4.99,0.4
477,24-Oct-2016,01-Nov-16,12970,6,SO68910,1,4.99,1.87,4.99,0.4
478,24-Oct-2016,01-Nov-16,12970,6,SO68910,1,9.99,3.74,9.99,0.8
488,24-Oct-2016,01-Nov-16,12970,6,SO68910,1,53.99,41.57,53.99,4.32
477,24-Oct-2016,01-Nov-16,21707,1,SO68911,1,4.99,1.87,4.99,0.4
478,24-Oct-2016,01-Nov-16,21707,1,SO68911,1,9.99,3.74,9.99,0.8
474,24-Oct-2016,01-Nov-16,18771,4,SO68912,1,69.99,26.18,69.99,5.6
528,24-Oct-2016,01-Nov-16,14619,1,SO68913,1,4.99,1.87,4.99,0.4
222,24-Oct-2016,01-Nov-16,14619,1,SO68913,1,34.99,13.09,34.99,2.8
528,24-Oct-2016,01-Nov-16,14569,1,SO68914,1,4.99,1.87,4.99,0.4
480,24-Oct-2016,01-Nov-16,14569,1,SO68914,1,2.29,0.86,2.29,0.18
529,24-Oct-2016,01-Nov-16,16315,7,SO68915,1,3.99,1.49,3.99,0.32
539,24-Oct-2016,01-Nov-16,16315,7,SO68915,1,24.99,9.35,24.99,2
529,24-Oct-2016,01-Nov-16,25537,10,SO68916,1,3.99,1.49,3.99,0.32
214,24-Oct-2016,01-Nov-16,25537,10,SO68916,1,34.99,13.09,34.99,2.8
538,24-Oct-2016,01-Nov-16,28913,10,SO68917,1,21.49,8.04,21.49,1.72
480,24-Oct-2016,01-Nov-16,28913,10,SO68917,1,2.29,0.86,2.29,0.18
541,24-Oct-2016,01-Nov-16,14552,10,SO68918,1,28.99,10.84,28.99,2.32
530,24-Oct-2016,01-Nov-16,14552,10,SO68918,1,4.99,1.87,4.99,0.4
541,24-Oct-2016,01-Nov-16,26413,7,SO68919,1,28.99,10.84,28.99,2.32
530,24-Oct-2016,01-Nov-16,26413,7,SO68919,1,4.99,1.87,4.99,0.4
465,24-Oct-2016,01-Nov-16,26413,7,SO68919,1,24.49,9.16,24.49,1.96
541,24-Oct-2016,01-Nov-16,26412,7,SO68920,1,28.99,10.84,28.99,2.32
530,24-Oct-2016,01-Nov-16,26412,7,SO68920,1,4.99,1.87,4.99,0.4
477,24-Oct-2016,01-Nov-16,26412,7,SO68920,1,4.99,1.87,4.99,0.4
479,24-Oct-2016,01-Nov-16,26412,7,SO68920,1,8.99,3.36,8.99,0.72
484,24-Oct-2016,01-Nov-16,26412,7,SO68920,1,7.95,2.97,7.95,0.64
528,24-Oct-2016,01-Nov-16,11195,1,SO68921,1,4.99,1.87,4.99,0.4
537,24-Oct-2016,01-Nov-16,11195,1,SO68921,1,35,13.09,35,2.8
222,24-Oct-2016,01-Nov-16,11195,1,SO68921,1,34.99,13.09,34.99,2.8
467,24-Oct-2016,01-Nov-16,11195,1,SO68921,1,24.49,9.16,24.49,1.96
478,24-Oct-2016,01-Nov-16,13409,7,SO68922,1,9.99,3.74,9.99,0.8
477,24-Oct-2016,01-Nov-16,13409,7,SO68922,1,4.99,1.87,4.99,0.4
214,24-Oct-2016,01-Nov-16,13409,7,SO68922,1,34.99,13.09,34.99,2.8
228,24-Oct-2016,01-Nov-16,13409,7,SO68922,1,49.99,38.49,49.99,4
225,24-Oct-2016,01-Nov-16,13409,7,SO68922,1,8.99,6.92,8.99,0.72
214,24-Oct-2016,01-Nov-16,12310,10,SO68923,1,34.99,13.09,34.99,2.8
353,24-Oct-2016,01-Nov-16,13087,1,SO68924,1,"2,319.99","1,265.62","2,319.99",185.6
537,24-Oct-2016,01-Nov-16,13087,1,SO68924,1,35,13.09,35,2.8
528,24-Oct-2016,01-Nov-16,13087,1,SO68924,1,4.99,1.87,4.99,0.4
357,24-Oct-2016,01-Nov-16,13142,4,SO68925,1,"2,319.99","1,265.62","2,319.99",185.6
537,24-Oct-2016,01-Nov-16,13142,4,SO68925,1,35,13.09,35,2.8
359,24-Oct-2016,01-Nov-16,16844,4,SO68926,1,"2,294.99","1,251.98","2,294.99",183.6
537,24-Oct-2016,01-Nov-16,16844,4,SO68926,1,35,13.09,35,2.8
528,24-Oct-2016,01-Nov-16,16844,4,SO68926,1,4.99,1.87,4.99,0.4
222,24-Oct-2016,01-Nov-16,16844,4,SO68926,1,34.99,13.09,34.99,2.8
353,24-Oct-2016,01-Nov-16,16865,4,SO68927,1,"2,319.99","1,265.62","2,319.99",185.6
478,24-Oct-2016,01-Nov-16,16865,4,SO68927,1,9.99,3.74,9.99,0.8
477,24-Oct-2016,01-Nov-16,16865,4,SO68927,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,16865,4,SO68927,1,34.99,13.09,34.99,2.8
359,24-Oct-2016,01-Nov-16,12950,1,SO68928,1,"2,294.99","1,251.98","2,294.99",183.6
485,24-Oct-2016,01-Nov-16,12950,1,SO68928,1,21.98,8.22,21.98,1.76
353,24-Oct-2016,01-Nov-16,16832,1,SO68929,1,"2,319.99","1,265.62","2,319.99",185.6
477,24-Oct-2016,01-Nov-16,16832,1,SO68929,1,4.99,1.87,4.99,0.4
478,24-Oct-2016,01-Nov-16,16832,1,SO68929,1,9.99,3.74,9.99,0.8
214,24-Oct-2016,01-Nov-16,16832,1,SO68929,1,34.99,13.09,34.99,2.8
561,24-Oct-2016,01-Nov-16,16827,10,SO68930,1,"2,384.07","1,481.94","2,384.07",190.73
479,24-Oct-2016,01-Nov-16,16827,10,SO68930,1,8.99,3.36,8.99,0.72
477,24-Oct-2016,01-Nov-16,16827,10,SO68930,1,4.99,1.87,4.99,0.4
363,24-Oct-2016,01-Nov-16,15221,9,SO68931,1,"2,294.99","1,251.98","2,294.99",183.6
485,24-Oct-2016,01-Nov-16,15221,9,SO68931,1,21.98,8.22,21.98,1.76
463,24-Oct-2016,01-Nov-16,15221,9,SO68931,1,24.49,9.16,24.49,1.96
222,24-Oct-2016,01-Nov-16,15221,9,SO68931,1,34.99,13.09,34.99,2.8
363,24-Oct-2016,01-Nov-16,15151,9,SO68932,1,"2,294.99","1,251.98","2,294.99",183.6
390,24-Oct-2016,01-Nov-16,26192,9,SO68933,1,"1,120.49",713.08,"1,120.49",89.64
382,24-Oct-2016,01-Nov-16,26025,9,SO68934,1,"1,120.49",713.08,"1,120.49",89.64
477,24-Oct-2016,01-Nov-16,26025,9,SO68934,1,4.99,1.87,4.99,0.4
479,24-Oct-2016,01-Nov-16,26025,9,SO68934,1,8.99,3.36,8.99,0.72
581,24-Oct-2016,01-Nov-16,21259,9,SO68935,1,"1,700.99","1,082.51","1,700.99",136.08
539,24-Oct-2016,01-Nov-16,21259,9,SO68935,1,24.99,9.35,24.99,2
353,24-Oct-2016,01-Nov-16,15180,9,SO68936,1,"2,319.99","1,265.62","2,319.99",185.6
537,24-Oct-2016,01-Nov-16,15180,9,SO68936,1,35,13.09,35,2.8
528,24-Oct-2016,01-Nov-16,15180,9,SO68936,1,4.99,1.87,4.99,0.4
217,24-Oct-2016,01-Nov-16,15180,9,SO68936,1,34.99,13.09,34.99,2.8
589,24-Oct-2016,01-Nov-16,11368,9,SO68937,1,769.49,419.78,769.49,61.56
528,24-Oct-2016,01-Nov-16,11368,9,SO68937,1,4.99,1.87,4.99,0.4
536,24-Oct-2016,01-Nov-16,11368,9,SO68937,1,29.99,11.22,29.99,2.4
485,24-Oct-2016,01-Nov-16,11368,9,SO68937,1,21.98,8.22,21.98,1.76
491,24-Oct-2016,01-Nov-16,11368,9,SO68937,1,53.99,41.57,53.99,4.32
588,24-Oct-2016,01-Nov-16,17293,9,SO68938,1,769.49,419.78,769.49,61.56
476,24-Oct-2016,01-Nov-16,17293,9,SO68938,1,69.99,26.18,69.99,5.6
575,24-Oct-2016,01-Nov-16,27107,4,SO68939,1,"2,384.07","1,481.94","2,384.07",190.73
604,24-Oct-2016,01-Nov-16,23560,4,SO68940,1,539.99,343.65,539.99,43.2
477,24-Oct-2016,01-Nov-16,23560,4,SO68940,1,4.99,1.87,4.99,0.4
479,24-Oct-2016,01-Nov-16,23560,4,SO68940,1,8.99,3.36,8.99,0.72
584,24-Oct-2016,01-Nov-16,23213,4,SO68941,1,539.99,343.65,539.99,43.2
479,24-Oct-2016,01-Nov-16,23213,4,SO68941,1,8.99,3.36,8.99,0.72
473,24-Oct-2016,01-Nov-16,23213,4,SO68941,1,63.5,23.75,63.5,5.08
477,24-Oct-2016,01-Nov-16,23213,4,SO68941,1,4.99,1.87,4.99,0.4
584,24-Oct-2016,01-Nov-16,23210,4,SO68942,1,539.99,343.65,539.99,43.2
479,24-Oct-2016,01-Nov-16,23210,4,SO68942,1,8.99,3.36,8.99,0.72
477,24-Oct-2016,01-Nov-16,23210,4,SO68942,1,4.99,1.87,4.99,0.4
384,24-Oct-2016,01-Nov-16,21479,4,SO68943,1,"1,120.49",713.08,"1,120.49",89.64
529,24-Oct-2016,01-Nov-16,21479,4,SO68943,1,3.99,1.49,3.99,0.32
539,24-Oct-2016,01-Nov-16,21479,4,SO68943,1,24.99,9.35,24.99,2
581,24-Oct-2016,01-Nov-16,18430,1,SO68944,1,"1,700.99","1,082.51","1,700.99",136.08
234,24-Oct-2016,01-Nov-16,18430,1,SO68944,1,49.99,38.49,49.99,4
463,24-Oct-2016,01-Nov-16,18430,1,SO68944,1,24.49,9.16,24.49,1.96
384,24-Oct-2016,01-Nov-16,25301,10,SO68945,1,"1,120.49",713.08,"1,120.49",89.64
234,24-Oct-2016,01-Nov-16,25301,10,SO68945,1,49.99,38.49,49.99,4
384,24-Oct-2016,01-Nov-16,12314,8,SO68946,1,"1,120.49",713.08,"1,120.49",89.64
214,24-Oct-2016,01-Nov-16,12314,8,SO68946,1,34.99,13.09,34.99,2.8
390,24-Oct-2016,01-Nov-16,24689,10,SO68947,1,"1,120.49",713.08,"1,120.49",89.64
214,24-Oct-2016,01-Nov-16,24689,10,SO68947,1,34.99,13.09,34.99,2.8
386,24-Oct-2016,01-Nov-16,24138,10,SO68948,1,"1,120.49",713.08,"1,120.49",89.64
231,24-Oct-2016,01-Nov-16,24138,10,SO68948,1,49.99,38.49,49.99,4
467,24-Oct-2016,01-Nov-16,24138,10,SO68948,1,24.49,9.16,24.49,1.96
